Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2011-12-14,11.453865051269531,11.670476472024877,11.378247344529798,11.649989855219722,406887600
2011-12-15,11.416207313537598,11.560815511919152,11.397227467388285,11.548463689015046,256200000
2011-12-16,11.478869438171387,11.573166111381763,11.435185950831801,11.458986175007077,421478400
2011-12-19,11.514718055725098,11.594252699661235,11.462598110432133,11.522551171538483,235530400
2011-12-20,11.928662300109863,11.933181809081818,11.66686141665139,11.681924301306223,337215200
2011-12-21,11.943723678588867,11.969331542911215,11.809960558451948,11.950953443500431,262948000
2011-12-22,12.006986618041992,12.02446048977614,11.933176584820314,11.960289604435248,202358800
2011-12-23,12.150991439819336,12.158824554241276,12.03530477868684,12.041330251319101,269399200
2011-12-27,12.247404098510742,12.324528586557683,12.141659000145184,12.144069995145461,265076000
2011-12-28,12.130208015441895,12.299218154681405,12.091043234712126,12.25824653602708,228662000
2011-12-29,12.204923629760742,12.220891542609838,12.066040839375582,12.153106147649,215978000
2011-12-30,12.201310157775879,12.239872400998044,12.155819019156352,12.15642076230708,179662000
2012-01-03,12.388997077941895,12.427258442674104,12.321815041606417,12.333865991832202,302220800
2012-01-04,12.455574035644531,12.492931973752881,12.33024739664148,12.351938298170733,260022000
2012-01-05,12.593857765197754,12.609523195226163,12.432378258252621,12.501067866580858,271269600
2012-01-06,12.725513458251953,12.736057638490411,12.629710808046902,12.646280463984304,318292800
2012-01-09,12.705327033996582,12.886689809020162,12.693878631504786,12.818905226491964,394024400
2012-01-10,12.750818252563477,12.833968199146039,12.698397424204217,12.831256333144395,258196400
2012-01-11,12.73003101348877,12.73906922622119,12.632420729386563,12.733947170104829,215084800
2012-01-12,12.695085525512695,12.740576661472666,12.615550853237487,12.721898490808476,212587200
2012-01-13,12.647482872009277,12.666764391375741,12.612837598601562,12.644170067572066,226021600
2012-01-17,12.794801712036133,12.833665618619715,12.74238089065755,12.779738026447694,242897200
2012-01-18,12.927661895751953,12.938506945990694,12.843005985454255,12.862889247949672,276791200
2012-01-19,12.886690139770508,12.995748022114276,12.849332998307759,12.958994232635872,261738400
2012-01-20,12.662243843078613,12.87915609132054,12.645674190968572,12.878855219839783,413974400
2012-01-23,12.876444816589355,12.907777282466915,12.722497570706143,12.733644295754912,306062400
2012-01-24,12.665560722351074,12.806855306723476,12.639651982254753,12.806855306723476,547638000
2012-01-25,13.45638656616211,13.691072807618506,13.368115359661381,13.690771936072734,958314000
2012-01-26,13.395231246948242,13.520557128939226,13.350342656185118,13.507603561877668,323985200
2012-01-27,13.475066184997559,13.511218235912109,13.36932189864241,13.386493298245673,299709200
2012-01-30,13.647689819335938,13.67450278125779,13.41812484964066,13.427764805317516,379341200
2012-01-31,13.752228736877441,13.805251307741607,13.64949639968285,13.725415775461835,391683600
2012-02-01,13.743492126464844,13.82784716675868,13.724212215578863,13.810374093886967,270046000
2012-02-02,13.711257934570312,13.773017045604528,13.67691352961691,13.734756483916534,186796400
2012-02-03,13.848633766174316,13.858274525469167,13.724512208130054,13.776933032326568,286599600
2012-02-06,13.977874755859375,14.008302996188284,13.804045066501535,13.809467188429858,249412800
2012-02-07,14.124293327331543,14.15201051056639,13.996254002908884,14.016439745108013,316223600
2012-02-08,14.360790252685547,14.364103057545604,14.150505177600586,14.174607079885034,407890000
2012-02-09,14.857576370239258,14.965429950110538,14.47767865089583,14.483704125380688,884214800
2012-02-10,14.8651123046875,14.991644089241927,14.718394772272237,14.791001359528414,631302000
2012-02-13,15.14167308807373,15.178728553439301,14.975674063795061,15.049183251482187,517216000
2012-02-14,15.348344802856445,15.351356736650212,15.123600159703402,15.203736584097744,460398400
2012-02-15,14.993156433105469,15.855380646063546,14.969656263567973,15.49295738238163,1506120000
2012-02-16,15.129919052124023,15.210658788853715,14.660545120108237,14.807262585586773,944552000
2012-02-17,15.12720775604248,15.29742376127869,15.072376751992678,15.15703264298374,535805200
2012-02-21,15.510726928710938,15.510726928710938,15.187466985459734,15.270616943736728,605595200
2012-02-22,15.45620059967041,15.530010686358992,15.336596884920128,15.457405695145718,483302400
2012-02-23,15.557117462158203,15.600500879559288,15.34954508989338,15.517651809976362,568027600
2012-02-24,15.738479614257812,15.753241624314631,15.624903041841375,15.65593302832157,415072000
2012-02-27,15.839408874511719,15.921955480098745,15.553807755495098,15.705344048265951,547582000
2012-02-28,16.130138397216797,16.130138397216797,15.842126960171768,15.90569455175317,600387200
2012-02-29,16.341915130615234,16.497671616913834,16.138862295176246,16.315404654877508,952011200
2012-03-01,16.403076171875,16.515751752619163,16.23135415258605,16.514545048651517,683270000
2012-03-02,16.42446517944336,16.473269109268834,16.34432717341866,16.396146253888414,431712400
2012-03-05,16.06234359741211,16.493756322828926,15.846634821295947,16.43169634690345,809124400
2012-03-06,15.974968910217285,16.078302946038477,15.55199040217306,15.776133148210988,810238800
2012-03-07,15.987936973571777,16.20153491297834,15.76530001382289,16.17201087893034,798520800
2012-03-08,16.328365325927734,16.358491096087246,16.031014127747884,16.108439480857047,516457200
2012-03-09,16.42416763305664,16.501592984539457,16.36210603788714,16.39524534972978,418919200
2012-03-12,16.629926681518555,16.629926681518555,16.479291457205612,16.53894283870397,407282400
2012-03-13,17.11496353149414,17.11737372058872,16.742898232473625,16.796826615699366,690855200
2012-03-14,17.762088775634766,17.916939437076337,17.33489151271283,17.41472864200289,1418844000
2012-03-15,17.640987396240234,18.076318045708213,17.4297996602809,18.06426709192725,1159718000
2012-03-16,17.64128303527832,17.750642592760073,17.413224031670097,17.61567516832408,825487600
2012-03-19,18.109153747558594,18.129337885377897,17.746127266864505,18.02690801164411,901236000
2012-03-20,18.25556755065918,18.2838848699231,17.819332811644145,18.06124960084211,816662000
2012-03-21,18.15132713317871,18.3667334351755,18.11849030631416,18.15855770302188,644042000
2012-03-22,18.05612564086914,18.21157965561691,17.941342369813547,18.009126942633834,623870800
2012-03-23,17.957012176513672,18.13024016772652,17.90730240725957,18.090774511006106,430488800
2012-03-26,18.28628921508789,18.291412073935486,17.933206144433324,18.069677881340382,595742000
2012-03-27,18.51224708557129,18.566474754112107,18.25858020775815,18.262195492923446,607129600
2012-03-28,18.606843948364258,18.72222897999568,18.38661725974104,18.62973914462885,655460400
2012-03-29,18.373062133789062,18.574911545406582,18.293829944756304,18.461032469204945,608238400
2012-03-30,18.062458038330078,18.39415205354522,18.013953357544604,18.34022524869277,731038000
2012-04-02,18.63727378845215,18.641490816880793,18.087460807624193,18.131145103261783,598351600
2012-04-03,18.959327697753906,19.04639542064069,18.754165476259217,18.898471196775073,834559600
2012-04-04,18.80838966369629,18.855085885687004,18.588162989078818,18.809594758630343,572980800
2012-04-05,19.090679168701172,19.12020319204282,18.780976186193808,18.888829776421815,641298000
2012-04-09,19.167499542236328,19.276257346778525,18.838215804740003,18.863220317438834,597536800
2012-04-10,18.932815551757812,19.4015862642737,18.85930636254666,19.278970658412366,889725200
2012-04-11,18.865333557128906,19.18678504899027,18.77917005755359,19.166600911739838,696614800
2012-04-12,18.761995315551758,19.019880818401152,18.693607381094495,18.829178155010585,614336800
2012-04-13,18.23356819152832,18.820135550792674,18.18175072984088,18.8023600022389,859644800
2012-04-16,17.477399826049805,18.38571832893181,17.420761953181472,18.379091108934514,1050786800
2012-04-17,18.36823844909668,18.377275856462695,17.229751981302382,17.441542987394282,1025528000
2012-04-18,18.327266693115234,18.686076057816482,18.157652401259238,18.489347935128034,954531200
2012-04-19,17.69761848449707,18.21850909715228,17.60964816456448,18.082637461010876,834719200
2012-04-20,17.261985778808594,17.913927596893018,17.184861319159342,17.816316525275184,1030985200
2012-04-23,17.223424911499023,17.37315595075856,16.76911536913417,17.19058808464974,966529200
2012-04-24,16.879383087158203,17.10262175403878,16.720313731416432,16.949577874570476,1076149200
2012-04-25,18.377275466918945,18.618289617268083,18.256769196213593,18.547190627943007,905777600
2012-04-26,18.3079833984375,18.518569287602087,18.140177569684703,18.505914987886463,536068400
2012-04-27,18.1663875579834,18.262191790973894,18.091071545715064,18.228751616677574,406722400
2012-04-30,17.593385696411133,18.02781370050836,17.56386166619294,18.00973727110774,506144800
2012-05-01,17.537649154663086,17.978401825105095,17.51053531950835,17.621099978777185,610999200
2012-05-02,17.653636932373047,17.696417006166186,17.439134820295582,17.480709798926398,427389200
2012-05-03,17.528308868408203,17.816923505695012,17.482516864796803,17.789809671154437,390549600
2012-05-04,17.02911376953125,17.42407451608671,17.026703578849602,17.385513074119395,529992400
2012-05-07,17.15654182434082,17.255658858952504,16.907996254690413,16.91613104670062,460118400
2012-05-08,17.11738395690918,17.217403646270828,16.832687037847396,17.159560682348353,497252000
2012-05-09,17.147506713867188,17.292116511648675,16.896552506444234,16.982413518010997,480704000
2012-05-10,17.187877655029297,17.3493571846266,17.12521592612554,17.31019239735768,333200000
2012-05-11,17.073087692260742,17.306871207478483,17.001988722951975,17.021571107099,399546000
2012-05-14,16.817319869995117,17.097196378013397,16.79864169981165,16.948371150706954,352626400
2012-05-15,16.665178298950195,16.967951579545506,16.6223982309429,16.91462813699792,476336000
2012-05-16,16.451583862304688,16.77725401564681,16.299745078673187,16.691693861830466,560896000
2012-05-17,15.970760345458984,16.494362106392725,15.970760345458984,16.42838435548667,717220000
2012-05-18,15.978590965270996,16.37114140634812,15.731552928401639,16.086444553325656,732292400
2012-05-21,16.909509658813477,16.91734358280872,16.089159930439063,16.10271845939941,631106000
2012-05-22,16.7796573638916,17.289098703848474,16.647401029769355,17.158649207395104,694870400
2012-05-23,17.189077377319336,17.256561068273278,16.666981788937935,16.79562121727736,584897600
2012-05-24,17.031213760375977,17.368030483431216,16.907994840439304,17.34904983997445,496230000
2012-05-25,16.93993377685547,17.047185624465133,16.82484961610203,17.00922593588645,328507200
2012-05-29,17.240598678588867,17.292718638683553,17.03091856994345,17.199326183177714,380508800
2012-05-30,17.44847869873047,17.473182350735943,17.068580808892182,17.14811549884833,529429600
2012-05-31,17.405092239379883,17.518668834050665,17.216198004362194,17.495772026826515,491674400
2012-06-01,16.90077018737793,17.252048169544658,16.886611526627103,17.146905633021277,520987600
2012-06-04,17.000185012817383,17.096891865947924,16.524486277307172,16.916132460420073,556995600
2012-06-05,16.95619773864746,17.065859750315898,16.820628603649627,16.909200653039974,388214400
2012-06-06,17.216197967529297,17.28819958497682,17.036642013348917,17.105029954391732,401455600
2012-06-07,17.224027633666992,17.392736096944827,17.187273042794484,17.391833482451766,379766800
2012-06-08,17.48311424255371,17.490948163003214,17.14208046840747,17.220410019272887,347516400
2012-06-11,17.207460403442383,17.72955455689471,17.191190815898285,17.706056008033794,591264800
2012-06-12,17.3577880859375,17.37164587166395,17.072790406050203,17.3065739703612,435380400
2012-06-13,17.23727798461914,17.427678093736347,17.183652082449303,17.308376953022535,293580000
2012-06-14,17.218305587768555,17.277656119613596,17.089666109547817,17.20956905046866,345573200
2012-06-15,17.296630859375,17.31139286854483,17.158649917206564,17.202334201780953,335255200
2012-06-18,17.64760398864746,17.711171524856216,17.183352938624544,17.201128486981485,440412000
2012-06-19,17.69672203063965,17.774749137974023,17.566875823876078,17.575913234423282,361404400
2012-06-20,17.646400451660156,17.75214469145638,17.497573675932472,17.72081223058588,358943200
2012-06-21,17.40328025817871,17.721116388301915,17.396350560428132,17.637364708081645,326351200
2012-06-22,17.5367431640625,17.53945422551706,17.335497130391186,17.444555812037674,284471600
2012-06-25,17.195404052734375,17.467448139639554,17.18335310609326,17.392130527601648,304382400
2012-06-26,17.233366012573242,17.307476930824155,17.09176978419432,17.212276048689063,276536400
2012-06-27,17.30777931213379,17.37526301921037,17.230053102631313,17.32284219427505,202997200
2012-06-28,17.14358901977539,17.292716703939487,17.039954072130328,17.222521934395633,282836400
2012-06-29,17.59398078918457,17.59398078918457,17.30024498283738,17.413219797913,421500800
2012-07-02,17.85066795349121,17.879287760073943,17.581938138173733,17.615981678059274,400092000
2012-07-03,18.058237075805664,18.07601263039918,17.895253195938825,17.921763678654013,241712800
2012-07-05,18.375469207763672,18.50802643150191,18.065465376611208,18.092880079423217,484383200
2012-07-06,18.253156661987305,18.3302811373628,18.123612964587533,18.289610385541756,418930400
2012-07-09,18.494470596313477,18.494771467827377,18.199832110460623,18.23568247983348,379405600
2012-07-10,18.323352813720703,18.67462917222727,18.235984226917253,18.61738796172478,511957600
2012-07-11,18.209470748901367,18.306779342701674,17.992257630557845,18.260383995300458,469322000
2012-07-12,18.042879104614258,18.18055764097904,17.855490782696826,18.08324899810538,428041600
2012-07-13,18.225736618041992,18.29261696128758,18.076007219880477,18.164881748368735,311427200
2012-07-16,18.284189224243164,18.426084751315138,18.227248881546807,18.230262423843225,301260400
2012-07-17,18.285093307495117,18.422470933476284,18.170911751430683,18.40108009283378,293624800
2012-07-18,18.26460075378418,18.327264070799124,18.183257663987163,18.27454238307104,252700000
2012-07-19,18.50742530822754,18.538455296849907,18.25677038250473,18.415839699892423,436861600
2012-07-20,18.205554962158203,18.511039273564602,18.18747853898487,18.46856008134188,397471200
2012-07-23,18.191394805908203,18.25375725953223,17.70575282959561,17.907299720156004,487975600
2012-07-24,18.10371971130371,18.36762894969361,18.031113175789308,18.29833682602045,565132400
2012-07-25,17.321943283081055,17.497581481928812,17.172213826273214,17.306579526157552,877312800
2012-07-26,17.319225311279297,17.48552355384896,17.183052827413512,17.466242038558033,406632800
2012-07-27,17.628931045532227,17.649116789170442,17.22011261953818,17.32314582941416,403936400
2012-07-30,17.92627716064453,18.059135227904054,17.7090624664832,17.80245649894113,379142400
2012-07-31,18.400175094604492,18.42849563323839,18.157957421121917,18.17332117657102,462327600
2012-08-01,18.28117561340332,18.570091136412806,18.16639231379693,18.55532912335035,384501600
2012-08-02,18.31069564819336,18.398062612397688,18.08354089768674,18.16156958340187,332158400
2012-08-03,18.548999786376953,18.617688588565645,18.42427487431691,18.486637330346934,344920800
2012-08-06,18.755367279052734,18.825261176973253,18.53574395422258,18.596899707081835,302103200
2012-08-07,18.70595932006836,18.829176653722183,18.619494967528546,18.76199381961998,290446800
2012-08-08,18.674331665039062,18.79544132617987,18.5911817004069,18.660171393391856,244706000
2012-08-09,18.78082847595215,18.811085203829187,18.692178283080697,18.693690715512894,221642400
2012-08-10,18.810182571411133,18.81199716768846,18.71941559306191,18.71971775646695,194938800
2012-08-13,19.061304092407227,19.061304092407227,18.85707560343904,18.8613123536671,278832400
2012-08-14,19.11244010925293,19.32181349992388,19.067661753842756,19.11788712989697,340169200
2012-08-15,19.086416244506836,19.1823280625628,18.993228744142847,19.100637312126672,257342400
2012-08-16,19.25312614440918,19.26583316235615,19.076430083048916,19.097912764077016,254534000
2012-08-17,19.609235763549805,19.611656301367752,19.327855513521992,19.363859801679197,442761200
2012-08-20,20.124799728393555,20.124799728393555,19.66339478936695,19.66672343294739,613384800
2012-08-21,19.84977912902832,20.419198775092195,19.67641166941463,20.296358852127277,812719600
2012-08-22,20.237361907958984,20.241294880113283,19.60924654158129,19.80016212332932,565322800
2012-08-23,20.04855728149414,20.268517635763015,20.00377732382334,20.153847463783578,420128800
2012-08-24,20.06640625,20.255809316470938,19.83434321937827,19.95415662348482,437340400
2012-08-27,20.443401336669922,20.60042932939552,20.378652739257827,20.573803405706155,427008400
2012-08-28,20.41677474975586,20.456107691459497,20.29181647267233,20.4222201533193,267416800
2012-08-29,20.37653923034668,20.503614301154467,20.35021707957091,20.430395417293052,202806800
2012-08-30,20.086074829101562,20.318441663291818,20.0552137730451,20.290909251430147,302699600
2012-08-31,20.12752342224121,20.22918278755583,19.88577663067304,20.18833742028586,338321200
2012-09-04,20.421918869018555,20.427062109460245,20.10513856250526,20.143261236630558,367892000
2012-09-05,20.278501510620117,20.463667820608904,20.259439369854128,20.44006838296482,336375200
2012-09-06,20.46124839782715,20.522366177909433,20.295748546162397,20.367454968717162,391196400
2012-09-07,20.587413787841797,20.649135885119644,20.446117723273915,20.515099818014175,329666400
2012-09-10,20.0518798828125,20.673639704541955,20.03251558262823,20.587713854166534,487998000
2012-09-11,19.98683738708496,20.274571228466662,19.863089375020177,20.123594581813666,503983200
2012-09-12,20.26519012451172,20.2685187687566,19.847960726883176,20.176237762530814,712233200
2012-09-13,20.66426658630371,20.740511921814416,20.41586411135934,20.49452998500837,598360000
2012-09-14,20.91539764404297,21.08785699527737,20.812828523474185,20.8754603693769,600474000
2012-09-17,21.172571182250977,21.173175508944993,21.016147519307204,21.15956038401509,398031200
2012-09-18,21.237018585205078,21.249725605794502,21.070912748156303,21.175598625944577,373503200
2012-09-19,21.242761611938477,21.299944803864438,21.166214115509966,21.18709085234015,326874800
2012-09-20,21.139890670776367,21.18103981844899,20.98618973322167,21.153807956918843,336568400
2012-09-21,21.181943893432617,21.332618333262918,21.159856889764548,21.252137874436695,571589200
2012-09-24,20.90056610107422,21.03157571644223,20.664872244096504,20.781660793024123,639766400
2012-09-25,20.378652572631836,20.96077915448781,20.36231312985083,20.82402034523018,518789600
2012-09-26,20.125717163085938,20.35293920478321,20.00529777028225,20.23342791807629,576503200
2012-09-27,20.614042282104492,20.639760097177827,19.97957363672837,20.098782722367694,594090000
2012-09-28,20.183807373046875,20.607694147710333,20.173217111426464,20.53628986620194,535110800
2012-10-01,19.950517654418945,20.475762895651812,19.863077771246733,20.306630693051407,543594800
2012-10-02,20.00861167907715,20.16110230606553,19.68608233658797,20.02373923015019,627992400
2012-10-03,20.31540870666504,20.32781517364607,20.04855170980164,20.116022982953492,424281200
2012-10-04,20.174718856811523,20.400126170348482,20.136899976445264,20.309357625777054,370725600
2012-10-05,19.74478530883789,20.15051791617464,19.705150208615812,20.12631415058181,594006000
2012-10-08,19.30849838256836,19.59260305504868,19.246170318529416,19.57202847595429,637994000
2012-10-09,19.238298416137695,19.378686386540807,18.866149590840383,19.323015629142287,838597200
2012-10-10,19.39139747619629,19.51453954341146,19.273096485932356,19.355997504952082,510356000
2012-10-11,19.003820419311523,19.581711958316866,19.003820419311523,19.56053305103093,546081200
2012-10-12,19.05252456665039,19.22407573708832,18.91909605807048,19.04798565438153,460014800
2012-10-15,19.205324172973633,19.216518760131123,18.875230893893367,19.13240746684359,432502000
2012-10-16,19.66006851196289,19.675499846923618,19.091557126003952,19.223777005148612,549771600
2012-10-17,19.503339767456055,19.75083410527067,19.48488357045201,19.63223098321701,389037600
2012-10-18,19.141176223754883,19.42618729620046,19.061300087211514,19.351456014688225,476624400
2012-10-19,18.45134162902832,19.11485512463921,18.44468434081459,19.09307189589908,744086000
2012-10-22,19.183231353759766,19.22407671872626,18.479173150240243,18.529398503482334,546730800
2012-10-23,18.55784034729004,19.179299759797814,18.507616606290703,19.091556063003985,707145600
2012-10-24,18.66283416748047,18.95692317007192,18.475549420276508,18.80231569686568,558527200
2012-10-25,18.442264556884766,18.8192561392609,18.32154303259336,18.758742679600168,656325600
2012-10-26,18.274646759033203,18.577207601330667,17.881318956723906,18.438936362441297,1018432800
2012-10-31,18.012025833129883,18.21292568807517,17.781475188451978,17.998712870916965,510003200
2012-11-01,18.04892921447754,18.244381951962197,17.977222814582063,18.099758883484274,361298000
2012-11-02,17.451683044433594,18.06134202556545,17.389658766695067,18.02927069914747,599373600
2012-11-05,17.68828582763672,17.783591705356844,17.475887609389165,17.65500423048163,529135600
2012-11-06,17.634723663330078,17.8734439160721,17.551218353614466,17.858014201826965,374917200
2012-11-07,16.959976196289062,17.462695962947567,16.89158803698505,17.44142033208199,793648800
2012-11-08,16.344493865966797,17.088545284200823,16.269724796712392,17.039913411619043,1056146000
2012-11-09,16.62746238708496,16.86514495301103,16.2220031283986,16.425645011044136,929913600
2012-11-12,16.498891830444336,16.853592733601307,16.371843536547352,16.84295410888142,515802000
2012-11-13,16.50102996826172,16.731417854573586,16.302251185676642,16.379757039153088,532949200
2012-11-14,16.318052291870117,16.639319716937585,16.29677665819998,16.580050836782124,477170400
2012-11-15,15.975807189941406,16.397678818106368,15.88462570277953,16.33780287206574,789910800
2012-11-16,16.038427352905273,16.10894195646178,15.37188165509886,15.963049561294733,1266893600
2012-11-19,17.194927215576172,17.24872420229715,16.40923668746819,16.434463257096777,823317600
2012-11-20,17.048423767089844,17.38397719062321,16.856029199182938,17.382761393824513,642754000
2012-11-21,17.072444915771484,17.244779736500185,16.917433179275477,17.149950784019488,373002000
2012-11-23,17.370304107666016,17.385502384380214,17.099796533398425,17.23869771215636,272826400
2012-11-26,17.91831398010254,17.932598380066132,17.437476728919005,17.504040409522077,630579600
2012-11-27,17.77393913269043,17.945363277795597,17.631694118063454,17.91891928499296,533330000
2012-11-28,17.71800994873047,17.804936986459193,17.39339869092586,17.545673590263544,520864400
2012-11-29,17.91314697265625,18.061774542236144,17.788228262345754,17.939287426557,514698800
2012-11-30,17.78913116455078,17.883961690747757,17.710105996591082,17.835026275858244,391319600
2012-12-03,17.81678581237793,18.072098217747484,17.795813727734096,18.043527810486175,364280000
2012-12-04,17.50251579284668,17.683361128325657,17.389449921049568,17.683361128325657,557068400
2012-12-05,16.37610626220703,17.3019137178461,16.375497552123985,17.29158025547633,1044638000
2012-12-06,16.63294219970703,16.817433343713166,15.76336148539405,16.076727136797203,1177212400
2012-12-07,16.207721710205078,16.874874423916864,16.108940242402014,16.820165187357265,787040800
2012-12-10,16.103469848632812,16.367594821040388,15.85302056203692,15.95696876002013,630484400
2012-12-11,16.455135345458984,16.703456653739646,16.33295015891035,16.405896369348476,592345600
2012-12-12,16.38248634338379,16.656034120938525,16.299510243710497,16.64904288377563,487144000
2012-12-13,16.099515914916992,16.341151059315962,15.981281707952935,16.14389168545178,625259600
2012-12-14,15.494674682617188,15.74816269132796,15.366715692800968,15.645430273384555,1009579200
2012-12-17,15.769437789916992,15.804999447320863,15.234500081282658,15.468535328810178,757607200
2012-12-18,16.227479934692383,16.257873237185667,15.812597720552194,15.956970777076315,625685200
2012-12-19,15.996785163879395,16.221399176527463,15.972165682543654,16.153619716999856,449369200
2012-12-20,15.857584953308105,16.115023931583725,15.770961429056838,16.10894494538826,481689600
2012-12-21,15.784639358520508,15.794972823842636,15.508354700637428,15.576134181942932,596268400
2012-12-24,15.810163497924805,15.934171527792225,15.765787725364522,15.815635395258214,175753200
2012-12-26,15.59223461151123,15.788581708454453,15.535093793341776,15.7745992356486,302436400
2012-12-27,15.654850959777832,15.691019700360153,15.338750256697384,15.608650677287304,455120400
2012-12-28,15.488595962524414,15.637225128377567,15.443916636696489,15.509873223303794,354278400
2012-12-31,16.17489242553711,16.273066789706156,15.470658839022128,15.51716103284688,659492400
2013-01-02,16.687339782714844,16.868793797752907,16.462423873945507,16.83292860477466,560518000
2013-01-03,16.476707458496094,16.70679170962874,16.443273860693143,16.652386024453158,352965200
2013-01-04,16.017751693725586,16.371236808170238,15.982190052672289,16.320782066118948,594333600
2013-01-07,15.923534393310547,16.087662093894995,15.659104266955525,15.865784856127098,484156400
2013-01-08,15.966398239135742,16.166392870626453,15.842998850455176,16.084936061024262,458707200
2013-01-09,15.716859817504883,15.957277642907234,15.683121037124033,15.880987580885607,407604400
2013-01-10,15.91168212890625,16.070034394149918,15.66883117043089,16.06486766331089,601146000
2013-01-11,15.81411075592041,15.966689148474217,15.775205270503537,15.835386381644664,350506800
2013-01-14,15.250304222106934,15.425070567715736,15.15182629355572,15.278569471824449,734207600
2013-01-15,14.7691650390625,15.1664173944695,14.691962737442296,15.145445301011982,876772400
2013-01-16,15.382213592529297,15.484035364891955,14.969157554937844,15.03420025386929,690804800
2013-01-17,15.278573036193848,15.523855661285992,15.258818360416447,15.510481891875145,453678400
2013-01-18,15.197115898132324,15.264590200204871,15.087695785824582,15.15213140685691,472922800
2013-01-22,15.342098236083984,15.436623630464945,15.09468918003746,15.335715706406551,461546400
2013-01-23,15.622937202453613,15.652723416041647,15.342094600604366,15.4648868457975,861509600
2013-01-24,13.692597389221191,14.155501009962203,13.684997442689028,13.981341790968447,1460852400
2013-01-25,13.3698091506958,13.866754239531502,13.221485212850844,13.728765384336901,1208026400
2013-01-28,13.672235488891602,13.774967894939282,13.247628555004754,13.307505336563695,785517600
2013-01-29,13.92875862121582,13.98742040259727,13.741834353893474,13.93574985761998,571158000
2013-01-30,13.884995460510254,14.060370520692887,13.814177316234952,13.890162191811902,417155200
2013-01-31,13.844263076782227,13.959456965470325,13.828762887352323,13.889551094909189,319334400
2013-02-01,13.787429809570312,13.965540007464893,13.627253022775555,13.95429429130816,539484400
2013-02-04,13.443977355957031,13.857946548410858,13.434250978704359,13.796246060134598,477117200
2013-02-05,13.915690422058105,13.973439951811843,13.440932377160744,13.496553856952225,573347600
2013-02-06,13.900796890258789,14.17890265741658,13.755815172013584,13.874049364555457,593706400
2013-02-07,14.31412410736084,14.368539930938901,13.883066995127978,14.162184626488388,704580800
2013-02-08,14.520784378051758,14.63787250719075,14.315038093875387,14.490824576480252,633158400
2013-02-11,14.672114372253418,14.82527837661146,14.467899509379134,14.567255046802297,517490400
2013-02-12,14.304335594177246,14.747009105355586,14.299444065919827,14.659268541752898,609053200
2013-02-13,14.27713394165039,14.479822254232799,14.161268665916378,14.283248354997964,475207600
2013-02-14,14.264294624328613,14.418679889263018,14.185726452931142,14.201011670100485,355275200
2013-02-15,14.067715644836426,14.373429673984328,14.060378351398965,14.33337987246655,391745200
2013-02-19,14.062519073486328,14.146285701887816,13.874812338717248,14.096454468397742,435783600
2013-02-20,13.72196102142334,13.992211614802704,13.720431193264472,13.992211614802704,476302400
2013-02-21,13.6366605758667,13.731738459009895,13.537609549394366,13.634826252246281,447182400
2013-02-22,13.781875610351562,13.806026314565585,13.653170087870247,13.734184826813728,330654800
2013-02-25,13.53700065612793,13.913639507920958,13.52996867317846,13.87481421083752,372579200
2013-02-26,13.725624084472656,13.80419223890353,13.37986183634086,13.568180830491565,501499600
2013-02-27,13.591111183166504,13.831708022839521,13.471271956551867,13.709116085924173,587350400
2013-02-28,13.494199752807617,13.691995690116618,13.494199752807617,13.575213677232576,322515200
2013-03-01,13.160054206848145,13.395759489685213,13.145074305208706,13.390255702390768,552448400
2013-03-04,12.841499328613281,13.090655475656042,12.809399076282048,13.07842665260732,582755600
2013-03-05,13.180538177490234,13.304352184669785,12.862902174499942,12.8852193739822,638433600
2013-03-06,13.013006210327148,13.306186168296394,12.975402981473792,13.283562841956098,460250000
2013-03-07,13.163416862487793,13.207134501771353,12.872377371015455,12.977542812367103,468473600
2013-03-08,13.198272705078125,13.311692233520585,13.103195603253486,13.139575960288655,391482000
2013-03-11,13.3862886428833,13.42114081020509,12.99711467940024,13.138049095313884,474236000
2013-03-12,13.097692489624023,13.41716369551621,13.071401324672054,13.316889750768482,465911600
2013-03-13,13.095243453979492,13.283257155476557,13.00383584089798,13.098301476686984,405549200
2013-03-14,13.222114562988281,13.287536325623938,13.159442245031398,13.232202118776762,303875600
2013-03-15,13.563292503356934,13.580718172692544,13.367329235109338,13.388118239854988,643960800
2013-03-18,13.931983947753906,13.985176895106578,13.488087332677422,13.495729941227387,606197200
2013-03-19,13.894386291503906,14.092488454758458,13.711262405297997,14.047547092861686,526775200
2013-03-20,13.82070255279541,13.99037465817086,13.744580150984197,13.983954932623465,308660800
2013-03-21,13.84057331085205,14.001072972443325,13.760171640166604,13.763840287826877,383255600
2013-03-22,14.121222496032715,14.127029965025427,13.852194801137268,13.89713452113288,395105200
2013-03-25,14.172274589538574,14.367014980832344,14.11724650217678,14.206208359053395,501135600
2013-03-26,14.09768009185791,14.241364720669567,14.079031539726932,14.229135894241532,294294000
2013-03-27,13.82070255279541,13.964999435775743,13.779431489116106,13.954605749907303,331237200
2013-03-28,13.532720565795898,13.812754143558807,13.500926435321567,13.751611647749977,442839600
2013-04-01,13.112361907958984,13.564512459327116,13.07659382320274,13.509483569099258,389732000
2013-04-02,13.139267921447754,13.39453855964448,13.035630654639347,13.072317135229564,529519200
