Price,Close,High,Low,Open,Volume,SMA_50,Upper_Band,Lower_Band
Ticker,,AAPL,AAPL,AAPL,AAPL,,,
Date,,AAPL,AAPL,AAPL,AAPL,,,
2017-01-12,27.60970115661621,27.6212782577982,27.36891193665548,27.528666747595203,108344800,26.19478691101074,27.87583667662107,24.513737145400412
2017-01-13,27.56107521057129,27.695361786218335,27.507823028360463,27.57728208925853,104447600,26.23238464355469,27.950235765679203,24.514533521430174
2017-01-17,27.783344268798828,27.83891046273954,27.37122494477177,27.3990071585334,137759200,26.273967056274415,28.03962516232356,24.50830895022527
2017-01-18,27.78102684020996,27.89910654091359,27.71619932340557,27.78334261335793,94852000,26.321013374328615,28.11979012852839,24.52223662012884
2017-01-19,27.732404708862305,27.804177774827366,27.63747921191664,27.644424764569095,102389200,26.3716716003418,28.184144910194984,24.559198290488613
2017-01-20,27.783344268798828,27.887531103239844,27.720832521417712,27.887531103239844,130391600,26.416078567504883,28.256270289482416,24.57588684552735
2017-01-23,27.80186653137207,27.970880884103902,27.730091691856252,27.783343878179767,88200800,26.457846145629883,28.3275136047969,24.588178686462868
2017-01-24,27.77639579772949,27.806493781615583,27.667577428146835,27.679154526943094,92844000,26.49993793487549,28.392003422419524,24.607872447331456
2017-01-25,28.21861457824707,28.269550989419262,27.848170360291196,27.880584118961252,129510400,26.56518241882324,28.46496517505731,24.665399662589174
2017-01-26,28.232505798339844,28.3482697200763,28.153785413022078,28.16999229140849,105350400,26.627741241455077,28.53718652046075,24.718295962449403
2017-01-27,28.23482322692871,28.32743472882556,28.153788825175525,28.278814087773647,82251600,26.70294147491455,28.561800530591416,24.844082419237683
2017-01-30,28.16073226928711,28.16073226928711,27.936151734512837,27.99866347792066,121510000,26.77017711639404,28.59074134261016,24.949612890177924
2017-01-31,28.095903396606445,28.105164722297122,27.92688906039904,28.04959853457032,196804000,26.82278018951416,28.64149756606194,25.004062812966378
2017-02-01,29.80921745300293,30.212077275256497,29.406359397167073,29.410989177994228,447940000,26.9098348236084,28.872607737912556,24.947061909304242
2017-02-02,29.758270263671875,29.95738432912604,29.584624399595597,29.630931023199516,134841600,26.995361099243166,29.073465813506473,24.917256384979858
2017-02-03,29.885616302490234,29.911084508156275,29.672611097299118,29.707338862827932,98029200,27.07570129394531,29.2826131128798,24.86878947501082
2017-02-06,30.165760040283203,30.21438244003614,29.843936491239106,29.897190436881463,107383600,27.16132022857666,29.50743035746792,24.815210099685398
2017-02-07,30.452856063842773,30.582511087078757,30.202805576387192,30.223642233799886,152735200,27.25532039642334,29.743422085071717,24.767218707774962
2017-02-08,30.570932388305664,30.612609233783704,30.38108140931572,30.411181157003515,92016400,27.349089088439943,29.975555252277875,24.72262292460201
2017-02-09,30.79183387756348,30.798809541673215,30.489542089589115,30.612783553062023,113399600,27.448294525146483,30.21193590680138,24.684653143491587
2017-02-10,30.722078323364254,30.91275596619974,30.705802954036265,30.801141775454006,80262000,27.54661422729492,30.41942114145889,24.67380731313095
2017-02-13,30.9941463470459,31.117391402863102,30.868580799894175,30.945316680768183,92141600,27.654727973937987,30.631730526904644,24.67772542097133
2017-02-14,31.39642143249512,31.412696801430275,30.984839457106045,31.03599669916123,132904800,27.775656661987306,30.859828474800373,24.691484849174238
2017-02-15,31.5103759765625,31.68710237632259,31.303422862227315,31.512703564866438,142492400,27.89696590423584,31.08243531122809,24.711496497243594
2017-02-16,31.47315216064453,31.601041696765897,31.354558778796775,31.547560424488754,90338400,28.021188926696777,31.271028963915125,24.77134888947843
2017-02-17,31.55919647216797,31.584775096121103,31.41502798160565,31.41502798160565,88792800,28.143243141174317,31.457686754554196,24.828799527794438
2017-02-21,31.78706741333008,31.79869470237603,31.619644385889664,31.67777728296896,98028800,28.264853744506837,31.65960701292904,24.870100476084634
2017-02-22,31.88241958618164,31.884743625705248,31.64988790035088,31.72429619477771,83347600,28.383324089050294,31.862016010456358,24.90463216764423
2017-02-23,31.74755096435547,31.968455357528835,31.694069669790792,31.94520431770383,83152800,28.49062309265137,32.047512000366225,24.93373418493651
2017-02-24,31.77777099609375,31.77777099609375,31.456876235634542,31.603372286826932,87106400,28.601536407470704,32.21635533418973,24.98671748075168
2017-02-27,31.84056854248047,31.959161997299148,31.689424335073635,31.889401767668044,81029600,28.704953956604005,32.38938632276768,25.020521590440335
2017-02-28,31.854507446289062,31.959145964164758,31.787071290487447,31.875434440234024,93931600,28.808650283813478,32.550678639300685,25.066621928326267
2017-03-01,32.505592346191406,32.58930386809209,31.996351098458977,32.063783704474424,145658400,28.922450981140138,32.7618965232152,25.083005439065076
2017-03-02,32.312599182128906,32.619539110691555,32.26609001427429,32.55443053347671,104844000,29.03169719696045,32.94070250502111,25.122691888899798
2017-03-03,32.5032844543457,32.51491175030409,32.22657113203795,32.27075272778827,84432400,29.141654663085937,33.12658035385699,25.156728972314887
2017-03-06,32.400962829589844,32.50095329514616,32.22889166044683,32.40793849600635,87000000,29.248130226135252,33.291968597184294,25.20429185508621
2017-03-07,32.44282531738281,32.549787917494584,32.27307461365603,32.335859169118706,69785200,29.354933700561524,33.44925382316951,25.26061357795354
2017-03-08,32.321903228759766,32.50792928071393,32.28004922984979,32.310275935234166,74828800,29.46288429260254,33.58019440029753,25.345574184907544
2017-03-09,32.24748229980469,32.27306091909098,31.868458184390665,32.26143717699334,88623600,29.568281440734864,33.695710988642,25.440851892827734
2017-03-10,32.354454040527344,32.405611288014214,32.23818821408472,32.38003266427078,78451200,29.6723913192749,33.813324009979006,25.531458628570796
2017-03-13,32.368408203125,32.42188949448399,32.28004858004314,32.287024246387716,69686800,29.77909568786621,33.917403974779575,25.64078740095285
2017-03-14,32.319583892822266,32.47305212597843,32.28470200716906,32.39166815575895,61236400,29.884962310791014,34.00662329525041,25.763301326331625
2017-03-15,32.66140365600586,32.72883628681308,32.328881484926676,32.41724466501733,102767200,30.001879234313964,34.09974324481089,25.90401522381704
2017-03-16,32.714881896972656,32.79161777543875,32.61489143176467,32.721857563364864,76928000,30.118337554931642,34.18631795955721,26.050357150306077
2017-03-17,32.5521125793457,32.78696830904742,32.52885799107139,32.78696830904742,175540000,30.232142524719237,34.2462986374836,26.21798641195488
2017-03-20,32.89393615722656,32.9032358641284,32.6079196088264,32.64744957242553,86168000,30.350052108764647,34.322642312706854,26.377461904822436
2017-03-21,32.51722717285156,33.20552246224371,32.491648547782724,33.045075045734805,158119600,30.454407615661623,34.3736851986992,26.535130032624046
2017-03-22,32.8846321105957,32.92648966102688,32.49862864264561,32.519559191937255,103440800,30.561110229492186,34.44795107629811,26.674269382686262
2017-03-23,32.76836013793945,32.92183188058332,32.69627589316318,32.847420048458496,81385200,30.664931831359862,34.503479893365096,26.826383769354628
2017-03-24,32.703269958496094,32.95905634014701,32.635837302326365,32.90324743465405,89582400,30.76448799133301,34.54969868822656,26.979277294439456
2017-03-27,32.75905990600586,32.838119815253066,32.23353610749483,32.412586471032306,94300400,30.8674751663208,34.58188301577646,27.153067316865137
2017-03-28,33.438045501708984,33.49385081608098,32.69859315292367,32.76602930532411,133499200,30.985014572143555,34.64389686014685,27.326132284140257
2017-03-29,33.512447357177734,33.59848644728762,33.29619470906782,33.4101329028741,116760000,31.099596633911133,34.707712897214364,27.491480370607906
2017-03-30,33.4682731628418,33.600817884599316,33.36828627294119,33.52873365268943,84829200,31.21334156036377,34.7523658578727,27.674317262854842
2017-03-31,33.40550231933594,33.547346787416444,33.25435459700156,33.41945365256486,78646800,31.326803512573242,34.77285959232787,27.88074743281862
2017-04-03,33.41480255126953,33.512465433560735,33.26365837470856,33.41713013894557,79942800,31.439432678222655,34.779258236535796,28.099607119909514
2017-04-04,33.663604736328125,33.69150739624438,33.29155271273978,33.3101556687343,79565600,31.55666744232178,34.784981973001265,28.328352911642288
2017-04-05,33.48921203613281,33.82405820792968,33.440378824349224,33.535717660404224,110871600,31.670923767089842,34.75427245950388,28.587575074675804
2017-04-06,33.40550231933594,33.60547970797154,33.356669104882826,33.55199486639149,84596000,31.77466152191162,34.7302992013395,28.81902384248374
2017-04-07,33.33108901977539,33.52641477273913,33.31481364777095,33.421776229947966,66688800,31.87663318634033,34.68142742007387,29.071838952606797
2017-04-10,33.29155349731445,33.456652518062285,33.228768962872195,33.39154394462258,75733600,31.977767791748047,34.60567104971026,29.349864533785833
2017-04-11,32.9334602355957,33.3334149757941,32.56838382523665,33.23807614336448,121517600,32.07322235107422,34.47194623807771,29.674498464070734
2017-04-12,32.972999572753906,33.05438354824948,32.7892975216004,32.92649393702035,81400000,32.17076427459717,34.28967420122724,30.051854347967094
2017-04-13,32.79859161376953,33.107859149810075,32.79859161376953,32.9985689848878,71291600,32.2305517578125,34.24353680424295,30.217566711382048
2017-04-17,32.97997283935547,32.99160013448039,32.75674083667487,32.89858532163335,66328400,32.29498580932617,34.187618175205614,30.402353443446728
2017-04-18,32.83346939086914,33.02879513197864,32.81254239321131,32.882302600222275,58790000,32.35394287109375,34.119631913379635,30.588253828807865
2017-04-19,32.71255111694336,33.0194946008527,32.65906983043846,32.99159193800692,69313600,32.40487869262695,34.056150085400795,30.753607299853112
2017-04-20,33.121803283691406,33.233417463641324,32.82416310505777,32.838114434032654,93278400,32.45825763702393,34.02221817191428,30.894297102133574
2017-04-21,33.0822868347168,33.17762213766355,32.9846239438906,33.12181679899272,69283600,32.50848472595215,33.983845397650285,31.033124054254017
2017-04-24,33.400840759277344,33.47292499162454,33.293874656079325,33.36828647537374,68537200,32.560664863586425,33.97134460808312,31.149985119089724
2017-04-25,33.60780715942383,33.69384275517135,33.454335382021014,33.46363863721938,75486000,32.61837944030762,33.95628124986852,31.280477630746724
2017-04-26,33.41014862060547,33.62408087923885,33.34039195817252,33.593850626750104,80164800,32.66669948577881,33.938025141043,31.395373830514618
2017-04-27,33.43572998046875,33.521769118091534,33.324115763296916,33.46596023542962,56985200,32.70748565673828,33.94281326835441,31.47215804512214
2017-04-28,33.403167724609375,33.554315415237035,33.31480811664439,33.50548221102782,83441600,32.74534149169922,33.94646915962063,31.54421382377782
2017-05-01,34.0844841003418,34.2286525643211,33.70778402444706,33.74033830818919,134411600,32.79756813049316,34.00000189231308,31.595134368673243
2017-05-02,34.30073928833008,34.43560805881762,34.14494352280596,34.30771495334228,181408800,32.852398986816404,34.07421640802828,31.630581565604526
2017-05-03,34.19610977172852,34.29610024349105,33.547347917663004,33.85428790349606,182788000,32.900579833984374,34.14078458312196,31.66037508484678
2017-05-04,34.07286071777344,34.21470515923536,33.90543765414129,34.07053667872204,93487600,32.94438865661621,34.192520397622616,31.69625691560981
2017-05-05,34.637916564941406,34.642564643328726,34.12634409022087,34.12634409022087,109310800,33.00219596862793,34.29114378740289,31.71324814985297
2017-05-08,35.57966232299805,35.740109710414835,34.65418745784805,34.65418745784805,195009600,33.078233795166014,34.5127076904902,31.643759899841825
2017-05-09,35.80754470825195,36.01449770389015,35.68197564905748,35.77963850168047,156521600,33.15757331848145,34.74347029380265,31.57167634316024
2017-05-10,35.6378059387207,35.79592933476406,35.370395911430144,35.72384507774584,103222800,33.233239288330076,34.922990003760546,31.54348857289961
2017-05-11,35.94601058959961,35.974031988308475,35.56308472668414,35.59577338951362,109020400,33.302047653198244,35.14418112440778,31.459914181988704
2017-05-12,36.44801712036133,36.52273253242497,36.11412249099848,36.121126949542045,130108000,33.38475601196289,35.40800687399791,31.36150514992787
2017-05-15,36.35462188720703,36.57643807554534,36.20285385381691,36.42700367429454,104038800,33.46178276062012,35.63569806285854,31.287867458381697
2017-05-16,36.30092239379883,36.43868151842886,36.12580377553434,36.410663679601704,80194000,33.539781951904295,35.834826321571306,31.24473758223728
2017-05-17,35.08209609985352,36.0907810389571,34.95601226386425,35.864294010393486,203070800,33.59256736755371,35.905964994990995,31.279169740116433
2017-05-18,35.616790771484375,35.803584678427576,35.287570474109124,35.32025914061438,134272800,33.6584651184082,36.011499156242216,31.305431080574188
2017-05-19,35.73820877075195,35.9530205253248,35.637809134909276,35.8129277616282,107843200,33.72827964782715,36.11730524055937,31.339254055094937
2017-05-22,35.955352783203125,36.093111895567056,35.703181567819925,35.95768641529846,91865600,33.80029762268067,36.23691134399307,31.363683901368262
2017-05-23,35.91097640991211,36.16781480062919,35.796564346475286,36.16781480062919,79675600,33.87114898681641,36.34357604477622,31.398721928856595
2017-05-24,35.803585052490234,35.997383421223766,35.64714617809515,35.92033080019977,76712000,33.940829010009764,36.431090207650485,31.45056781236904
2017-05-25,35.927330017089844,36.03940848374934,35.73119804463115,35.89464135501339,76942400,34.00614753723144,36.5305281112848,31.48176696317808
2017-05-26,35.86662673950195,36.01372751344972,35.79657858225077,35.95768827508931,87710400,34.06918243408203,36.619227455051224,31.519137413112837
2017-05-30,35.88063430786133,36.05808654512747,35.801248061936775,35.82226143948201,80507600,34.13575286865235,36.69790619642264,31.57359954088205
2017-05-31,35.66815948486328,35.997383347804096,35.57943513948727,35.95068576137502,97804800,34.19123733520508,36.76376009462924,31.61871457578092
2017-06-01,35.76622772216797,35.801253586278534,35.542077868170175,35.763894089679674,65616400,34.256217346191406,36.8202720610391,31.692162631343713
2017-06-02,36.296234130859375,36.296234130859375,35.69849677103115,35.85960639249023,111082800,34.32444938659668,36.920895230049624,31.728003543143746
2017-06-05,35.94133377075195,36.062750310789745,35.83159607745978,36.03706611122014,101326800,34.38790885925293,36.9842218037996,31.791595914706264
2017-06-06,36.06275177001953,36.380300267185376,35.906312934600585,35.93433076697515,106499600,34.4550984954834,37.047342331452455,31.862854659514344
2017-06-07,36.27757263183594,36.42000258705865,36.06976534268781,36.19585274582791,84278400,34.52546875,37.12081679763359,31.930120702366416
2017-06-08,36.1888427734375,36.31726022657407,36.05108010391048,36.24954927060746,85003200,34.58048469543457,37.19827191867818,31.962697472190964
2017-06-09,34.785552978515625,36.235536357070885,34.09442032628438,36.235536357070885,259530800,34.60594680786133,37.206038723458406,32.00585489226425
2017-06-12,33.95432662963867,34.11076547543758,33.27486564709957,34.02904560465734,289229200,34.61566787719727,37.201996733943524,32.02933902045101
2017-06-13,34.22751998901367,34.428322832432286,33.89129164070365,34.36061186138545,136661600,34.63210823059082,37.1974037984977,32.066812662683944
2017-06-14,33.89362335205078,34.43999254825345,33.58541289503564,34.43999254825345,126124800,34.64168464660644,37.191963110123105,32.09140618308978
2017-06-15,33.69047927856445,33.73484322348737,33.20482020466288,33.463995853026,128661600,34.64222213745117,37.191670414773284,32.09277386012906
2017-06-16,33.21883010864258,33.73951505270326,33.20248399674446,33.57140092105013,201444400,34.636814498901366,37.19736785588119,32.07626114192154
2017-06-19,34.169124603271484,34.26252328450029,33.543369471617744,33.543369471617744,130165600,34.65208694458008,37.19168762146386,32.11248626769629
2017-06-20,33.85860061645508,34.29289494234919,33.84225806435883,34.29289494234919,99600400,34.66263717651367,37.18415715448842,32.14111719853892
2017-06-21,34.05939865112305,34.106099794075,33.765200689629495,33.97767877655111,85063200,34.677994079589844,37.1746613484772,32.18132681070249
2017-06-22,34.00336456298828,34.253198587986,33.884281630833016,34.03605322689818,76425200,34.6993921661377,37.152999905984935,32.24578442629046
2017-06-23,34.15513610839844,34.36060976713058,33.881951482746395,33.88662231029872,141757600,34.723034896850585,37.13110251678793,32.314967276913244
2017-06-26,34.0477294921875,34.62211654066272,33.94499267043167,34.362940854068604,102769600,34.748017654418945,37.09985622122406,32.39617908761383
2017-06-27,33.55972671508789,34.12711281836354,33.5340425118483,33.85859550035022,99047600,34.75961273193359,37.081396924301146,32.43782853956604
2017-06-28,34.05005645751953,34.11543377441856,33.42663475243455,33.73717878910323,88329600,34.7839444732666,37.04812324937198,32.51976569716122
2017-06-29,33.54804992675781,33.88661538051352,33.22116332089337,33.788549398754185,125997600,34.80065444946289,37.01420264871925,32.58710625020653
2017-06-30,33.62743377685547,33.84691627172244,33.571394555997045,33.7278333727478,92096400,34.810767059326174,36.997466906942776,32.62406721170957
2017-07-03,33.50602722167969,33.92631259625323,33.41263205523989,33.82824660265228,57111200,34.81924186706543,36.98174985506444,32.656733879066415
2017-07-05,33.64378356933594,33.807226878548256,33.32390140967776,33.550388410585164,86278400,34.8241007232666,36.97465945200364,32.673541994529565
2017-07-06,33.32623672485352,33.50602615546604,33.25152130663868,33.39395124674523,96515200,34.8184693145752,36.98345412852026,32.653484500630135
2017-07-07,33.664798736572266,33.79789058580926,33.36592993731392,33.36592993731392,76806800,34.82356231689453,36.97618752837253,32.670937105416535
2017-07-10,33.870269775390625,34.07807702711175,33.47566864775461,33.648453606465324,84362400,34.83225311279297,36.9654294168695,32.69907680871644
2017-07-11,33.98001480102539,34.05473378477169,33.71150102413125,33.793220904456874,79127200,34.84379005432129,36.95150714914473,32.73607295949785
2017-07-12,34.0290412902832,34.131774523713595,33.81422960853468,34.059392752589204,99538000,34.84268119812012,36.95208642618572,32.733275970054514
2017-07-13,34.5030403137207,34.67115448050413,33.95900468549067,33.97301360558969,100797600,34.84672721862793,36.952662833687405,32.74079160356846
2017-07-14,34.79957580566406,34.8672903440291,34.40030728748998,34.54974172307058,80528400,34.85879653930664,36.956413374601105,32.76117970401217
2017-07-17,34.92098617553711,35.233863912596554,34.68983188392927,34.748204755595474,95174000,34.875759048461916,36.96111600119648,32.79040209572735
2017-07-18,35.042388916015625,35.05406419830045,34.713165194681565,34.83691534874967,71475200,34.8838484954834,36.96857754570058,32.799119445266214
2017-07-19,35.26189041137695,35.355285594425716,35.01205277438483,35.135802995183475,83692000,34.87749305725097,36.95549063311517,32.79949548138678
2017-07-20,35.10310745239258,35.4299976546608,35.06808515630538,35.373958418124126,68974800,34.86340431213379,36.925152861296944,32.80165576297063
2017-07-21,35.086761474609375,35.126454593896774,34.76220849898012,35.021384153101096,105010400,34.85238342285156,36.903097669205756,32.80166917649736
2017-07-24,35.51171112060547,35.59343454711461,35.00036431328581,35.15914034007018,85972800,34.84369743347168,36.87912697917314,32.80826788777023
2017-07-25,35.66349411010742,35.92033263047682,35.44401152318242,35.44401152318242,75415600,34.8280069732666,36.82468462174661,32.831329324786594
2017-07-26,35.83159255981445,35.9413302423335,35.73819386018663,35.80590836276631,63124000,34.81754638671875,36.786872382094664,32.84822039134284
2017-07-27,35.15447998046875,35.955357685197555,34.393298966352425,35.89931844209545,129905200,34.79461753845215,36.7196477899155,32.8695872869888
2017-07-28,34.9069709777832,35.07741873480736,34.83458919998377,34.998032498691636,68854800,34.791115036010744,36.71464705495343,32.86758301706806
2017-07-31,34.72718048095703,35.10076820585153,34.587087756219034,35.00036503513254,79383600,34.77332283020019,36.682082830926106,32.86456282947428
2017-08-01,35.035396575927734,35.07508969918696,34.65247069900661,34.81358038698634,141474400,34.75926658630371,36.64928368891175,32.86924948369567
2017-08-02,36.69084930419922,37.30026218093482,36.46202866211219,37.19052090545698,279747200,34.773976516723636,36.712808217176885,32.835144816270386
2017-08-03,36.32426834106445,36.70719419504748,36.1958473248025,36.66983470617183,108389200,34.78224235534668,36.74424481476722,32.82023989592614
2017-08-04,36.51572036743164,36.7515454018213,36.352277097914246,36.44100497113629,82239600,34.796485061645505,36.79867711753555,32.79429300575546
2017-08-07,37.08078002929688,37.10646423368098,36.58110842265822,36.67216995405695,87481200,34.81955406188965,36.899978937031165,32.73912918674813
2017-08-08,37.37731170654297,37.78592174363856,36.95469275250872,37.03174535846808,144823600,34.84976776123047,37.03357035086869,32.66596517159224
2017-08-09,37.60614013671875,37.655174918980364,37.15083242770744,37.18585472732465,104526000,34.88427787780762,37.18592819738692,32.58262755822832
2017-08-10,36.408321380615234,37.50535118594541,36.2465789813396,37.48190891073859,163217200,34.89908111572266,37.230635914542454,32.567526316902864
2017-08-11,36.91462707519531,37.17013490279702,36.58411401003768,36.70835015315964,105028400,34.922049102783205,37.31040377784191,32.5336944277245
2017-08-14,37.470176696777344,37.55456384701671,37.212326077493834,37.345940555701,88490800,34.945527954101564,37.41086186087959,32.480194047323536
2017-08-15,37.880401611328125,38.02104451543052,37.53816374878066,37.660057127100266,117862000,34.98430931091308,37.57157131903138,32.39704730279479
2017-08-16,37.72802734375,38.09370383746087,37.54049992788116,37.96009292327634,110686400,35.01761482238769,37.70257011346641,32.33265953130898
2017-08-17,37.00370788574219,37.67177321527038,36.99901871653055,37.62723504973008,111762400,35.03213752746582,37.75253053233378,32.31174452259786
2017-08-18,36.919315338134766,37.388132040841235,36.736477110222246,37.00370248769343,109712400,35.046746978759764,37.80014032851173,32.2933536290078
2017-08-21,36.85134506225586,37.01074105274538,36.359086005907436,36.91932192248505,105474000,35.08806282043457,37.88707715123972,32.28904848962942
2017-08-22,37.45376968383789,37.50533981222273,37.04121223354709,37.090435989049396,86418400,35.15805168151856,38.01574711628492,32.300356246752195
2017-08-23,37.50064849853516,37.61550988278467,37.242801448145485,37.287339608911374,77596400,35.223514251708984,38.143484721026084,32.303543782391884
2017-08-24,37.33422470092773,37.6788053150557,37.16545037658799,37.606135710774545,79275600,35.292326278686524,38.24634148360279,32.33831107377026
2017-08-25,37.47252655029297,37.63661171311031,37.334226454260374,37.423299213053625,101920400,35.367967224121095,38.348137102985866,32.387797345256324
2017-08-28,37.84991455078125,37.974150683541204,37.48892370794913,37.53815103262164,103864000,35.460588912963864,38.45595453799634,32.46522328793139
2017-08-29,38.187461853027344,38.23668559926757,37.50533275511475,37.5287750188016,118067600,35.54095565795898,38.60962088426425,32.47229043165371
2017-08-30,38.29060745239258,38.4171863943801,38.117143976465904,38.396090500180144,109078400,35.62959579467773,38.75542061166425,32.50377097769122
2017-08-31,38.442962646484375,38.56485596857113,38.32106932439762,38.358575512237685,107140400,35.71726707458496,38.90854685039336,32.52598729877656
2017-09-01,38.45469665527344,38.663319976917094,38.35624556181344,38.63050294576376,66364400,35.806293716430666,39.050340542682825,32.56224689017851
2017-09-05,37.99290084838867,38.50156647241711,37.63659920129879,38.38436231268373,117874000,35.88304901123047,39.14916944870022,32.61692857376072
2017-09-06,37.95305633544922,38.206217779518774,37.62722887606838,38.14058372847713,86606800,35.961155548095704,39.234908923582225,32.68740217260918
2017-09-07,37.800689697265625,38.03041245837195,37.58972361039157,37.995249059367865,87714000,36.045974807739256,39.28535254287733,32.806597072601186
2017-09-08,37.184200286865234,37.77490679459244,37.160758019522554,37.706929942159164,114446000,36.108657684326175,39.31148321479783,32.90583215385452
2017-09-11,37.85695266723633,37.98587798920061,37.47955503937069,37.62254429158781,126323200,36.19483573913574,39.34793735165225,33.04173412661923
2017-09-12,37.70694732666016,38.43361502785415,37.21703447370271,38.11716215676883,286856000,36.276426010131836,39.36890787178629,33.18394414847738
2017-09-13,37.42329406738281,37.49596366508475,37.01542580114529,37.47486419386146,179629600,36.3547713470459,39.357973544089106,33.35156915000269
2017-09-14,37.10215377807617,37.3646899885201,37.05761561877852,37.26858528227462,95042800,36.4239387512207,39.33002534588663,33.517852156554774
2017-09-15,37.47722244262695,37.73272678318985,37.03653343190274,37.14670568458379,196458400,36.50695846557617,39.28624689916338,33.72767003198896
2017-09-18,37.19357299804688,37.62254071390592,37.03651983051175,37.53112159916794,113077600,36.577533950805666,39.23895852022811,33.91610938138322
2017-09-19,37.207637786865234,37.45142448299241,37.13966093660705,37.390476020566766,83242400,36.64428131103516,39.19361423816051,34.09494838390981
2017-09-20,36.584129333496094,37.09748084607165,36.05905310600918,37.013093659096775,211805600,36.69636360168457,39.12717985910342,34.26554734426571
2017-09-21,35.95590591430664,36.520831041581836,35.80588467478008,36.520831041581836,150046800,36.73490089416504,39.05153184300266,34.41826994532742
2017-09-22,35.60429000854492,35.69336634080305,35.292526422429624,35.52224564180315,186581600,36.756925888061524,39.00693026868238,34.506921507440666
2017-09-25,35.29019927978516,35.59024186419971,34.964371618110455,35.15893109620251,177549200,36.76673835754394,38.98597006597612,34.54750664911177
2017-09-26,35.897308349609375,36.08014664662083,35.55741682705161,35.57851272821702,146640000,36.78626480102539,38.95583474193335,34.61669486011743
2017-09-27,36.15280532836914,36.26766672819364,35.99106296546116,36.05201143657907,102016800,36.808473129272464,38.92732284576088,34.68962341278405
2017-09-28,35.93010711669922,36.16451543743801,35.79414986145626,36.07309633542137,88022000,36.821837463378905,38.90906487851294,34.73461004824487
2017-09-29,36.12702178955078,36.129368162716496,35.630077121637065,35.913712861984344,105199200,36.84231575012207,38.88022418008112,34.804407320163016
2017-10-02,36.05435562133789,36.20437685505538,35.798851322423296,36.159838686535004,74795200,36.86166763305664,38.84928855738474,34.87404670872854
2017-10-03,36.21140670776367,36.35439596724283,36.077795786788016,36.10123447947048,64921200,36.875661544799804,38.83412757734565,34.91719551225396
2017-10-04,35.97699737548828,36.06607370499175,35.737903401749556,36.012160778770834,80655200,36.88193161010742,38.82651591427781,34.93734730593703
2017-10-05,36.424713134765625,36.43643426754956,36.1106068061665,36.14107745925967,85135200,36.893794021606446,38.819369476428506,34.96821856678439
2017-10-06,36.403621673583984,36.44815983751245,36.230158186912064,36.326266479937914,69630400,36.91877685546875,38.78370337242759,35.05385033850991
2017-10-09,36.53020858764648,36.738831945646595,36.4481677838601,36.52317662094447,65051600,36.95124160766601,38.72763610087227,35.17484711445976
2017-10-10,36.54425811767578,37.03651705353261,36.35673431048018,36.58176430982984,62468000,36.98758316040039,38.64888275833814,35.32628356246264
2017-10-11,36.69662857055664,36.79742244601883,36.509101171812596,36.5606712958869,67622400,37.02080780029297,38.586443971852766,35.455171628733176
2017-10-12,36.56770324707031,36.888841547680876,36.504411989949844,36.649747601737126,64500400,37.01834487915039,38.58648511246096,35.45020464583982
2017-10-13,36.79976272583008,36.867739563516324,36.66380547367055,36.73881427467651,65576800,37.02785476684571,38.58454003283696,35.47116950085445
2017-10-16,37.47722244262695,37.505350310787584,36.95448904738232,37.013091157242926,96486000,37.04708480834961,38.601701511624775,35.492468105074444
2017-10-17,37.61552429199219,37.70928624136217,37.32485652608269,37.453781889058234,75989200,37.057779693603514,38.62067795508586,35.49488143212117
2017-10-18,37.44907379150391,37.6717645680889,37.411571176783475,37.60378414888276,65496800,37.059214935302734,38.623442118048324,35.494987752557144
2017-10-19,36.563018798828125,36.82086945239477,36.3379887527955,36.74351425632477,170336800,37.038352508544925,38.600629841788454,35.476075175301396
2017-10-20,36.62630462646485,36.97791715087891,36.55832777886465,36.71069177539572,95896400,37.042712173461915,38.59901855715709,35.48640578976674
2017-10-23,36.6075553894043,36.96385711988168,36.45050220781988,36.776329705062636,87937200,37.0365707397461,38.5973572207976,35.475784258694596
2017-10-24,36.82555770874024,36.900566529962404,36.61458802192763,36.63568391757249,71028800,37.023678359985354,38.580490083192004,35.466866636778704
2017-10-25,36.66381454467773,36.931039947302295,36.39658914205317,36.78101873138654,84828400,36.999346618652346,38.539444525370584,35.45924871193411
2017-10-26,36.898216247558594,36.996667317381245,36.750537854430966,36.85602088804187,68002000,36.98275039672851,38.50861647161847,35.45688432183856
2017-10-27,38.22027969360352,38.349204993064234,37.20060200679922,37.33890206586284,177816800,37.007081832885746,38.572595708657886,35.441567957113605
2017-10-30,39.08055877685547,39.39701146694221,38.37733375602931,38.41718274466164,178803200,37.050306701660155,38.72169612689587,35.37891727642444
2017-10-31,39.6243896484375,39.767378898498826,39.13213421306993,39.35716424729856,144187200,37.10576759338379,38.927482836697095,35.28405235007048
2017-11-01,39.12041473388672,39.83536101443531,38.82037229103158,39.818950710834955,134551200,37.13910049438476,39.04581392428085,35.23238706448868
2017-11-02,39.40638732910156,39.49780644129478,38.74301127835077,39.052432013027826,165573600,37.17721527099609,39.18684104776796,35.167589494224224
2017-11-03,40.4354362487793,40.84799361503649,40.11195161421716,40.78704873789912,237594400,37.23923950195312,39.450007210707035,35.02847179319921
2017-11-06,40.84566116333008,41.01912465620114,40.25260823430398,40.404972254126264,140105200,37.30670219421387,39.74108336975185,34.87232101867589
